"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
1321622,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","DocAccessibleParent::Unbind does not call ProxyAccessible::SetChildDoc(nullptr)","2016-12-12 02:23:44"
1321935,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","ProxyAccessibleBase::SetChildDoc needs to be robust against replacing one document with another","2016-12-20 07:48:05"
1321936,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","NotificationController needs to check whether ""new"" children are defunct before doing IPC binding","2016-12-21 06:46:22"
1322532,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","[e10s a11y] Live regions broken on Windows","2017-04-18 23:55:12"
1323055,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Remove SEH from Windows a11y code","2017-01-06 08:04:43"
1323069,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Identification of remote a11y clients","2017-10-07 10:06:24"
1323996,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","""COMPtrTypes.h(17): error C2371: 'mozilla::a11y::IAccessibleHolder': redefinition; different basic types"" with --disable-accessibility","2016-12-21 09:55:57"
1325834,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozalloc_abort | NS_DebugBreak | mozilla::ipc::FatalError | mozilla::a11y::PDocAccessibleChild::OnMessageReceived","2018-02-28 10:35:37"
1329816,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::ipc::FatalError | mozilla::ipc::IProtocol::HandleFatalError | mozilla::ipc::IProtocol::FatalError | mozilla::dom::PBrowserParent::OnMessageReceived","2017-04-05 11:24:53"
1331687,"Core","IPC","aklotz","RESOLVED","FIXED","mscom::RegisterProxy needs to be able to register stuff contained within xul.dll","2017-01-23 18:45:35"
1331738,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","IGeckoCustom typelib not being embedded","2017-01-18 13:42:49"
1333250,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Disable Windows a11y+e10s in 53","2017-03-08 09:48:09"
1334257,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Crash in mozilla::TIPMessageHandler::SendMessageTimeoutWHook","2017-02-02 21:59:18"
1334665,"Core","IPC","aklotz","RESOLVED","FIXED","Clean up code supporting legacy Windows versions in ipc::mscom","2017-03-05 22:07:45"
1335235,"Core","IPC","aklotz","RESOLVED","FIXED","Disable BSTR cache in mscom::MainThreadRuntime","2017-03-13 01:32:09"
1335527,"Firefox Build System","General","aklotz","RESOLVED","FIXED","Fix missing typelib dependencies in a11y","2018-03-02 12:12:20"
1336515,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Assertion in TIPMessageHandler instantiation on non-touchscreen device","2017-02-14 12:55:41"
1338596,"Core","IPC","aklotz","RESOLVED","FIXED","mscom Agile References","2017-02-23 06:12:27"
1338600,"Core","IPC","aklotz","RESOLVED","FIXED","Add support for asynchronous interfaces to mscom","2017-02-17 04:34:33"
1338609,"Core","IPC","aklotz","RESOLVED","FIXED","mscom needs the ability to (de)serialize structs","2017-02-23 06:12:31"
1339942,"Core","IPC","aklotz","RESOLVED","FIXED","mscom registration needs to be able to build outside XUL","2017-02-20 05:10:18"
1339945,"Core","IPC","aklotz","RESOLVED","FIXED","Refactor mscom::MainThreadInvoker","2017-03-02 05:06:33"
1339947,"Core","IPC","aklotz","RESOLVED","FIXED","ArrayData lookups in mscom registration code need to take inheritance into account","2017-02-20 09:27:03"
1339951,"Core","IPC","aklotz","RESOLVED","FIXED","Improvements to mscom weak references","2017-02-20 05:10:27"
1341915,"Core","Widget: Win32","aklotz","RESOLVED","FIXED","Create the Win32 nsAppShell hidden event window as a message-only window","2017-09-04 22:52:13"
1342992,"Core","IPC","aklotz","RESOLVED","FIXED","mscom::WeakRef needs to be final","2017-03-01 05:35:05"
1344798,"Core","IPC","aklotz","RESOLVED","FIXED","Improvements to mscom::AsyncInvoker","2017-04-28 07:10:47"
1344827,"Core","mozglue","aklotz","RESOLVED","FIXED","Critical Sections should only omit debug info in Beta and Release","2017-04-28 07:08:31"
1344965,"Core","IPC","aklotz","RESOLVED","FIXED","Improve separation of concerns in mscom APIs","2017-04-28 07:11:01"
1345552,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Disable Windows a11y+e10s in 54","2017-03-22 11:19:20"
1345623,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Exception thrown at 0x746CA832 (KernelBase.dll) in firefox.exe: 0x80020008: Bad variable type.","2017-03-27 16:08:34"
1346910,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","mscom::Interceptor is not correctly wrapping output of IServiceProvider::QueryService","2017-03-14 16:43:29"
1346967,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Fix processing of ISimpleDOM IDL","2017-03-15 05:17:40"
1348069,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Robustness against third-party tampering with MSAA registry settings","2017-04-20 14:09:53"
1354077,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","a11y crashes due to null COM proxy on top-level PDocAccessible","2017-07-11 19:17:44"
1354208,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add AccessibleHandler.dll to the installer","2017-04-07 13:22:58"
1354333,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","ISimpleDOMNode::get_localInterface needs to be remote-friendly","2017-04-13 17:27:55"
1355968,"Firefox","Installer","aklotz","RESOLVED","FIXED","AccessibleHandler.dll needs to be registered by updater","2017-04-13 17:28:31"
1357194,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","AccessibleHandler CLSID not working as intended","2017-04-19 01:40:26"
1357967,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Include mozilla-config.h in HandlerData.idl","2017-04-21 02:27:41"
1358276,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","a11y+e10s broken on Windows 10 creators update","2017-06-12 13:46:36"
1358549,"Firefox","Migration","aklotz","RESOLVED","FIXED","Incorrect js-ctypes ABI specification for FileTimeToSystemTime in MSMigrationUtils.jsm","2017-04-27 21:30:58"
1358552,"Toolkit","General","aklotz","RESOLVED","FIXED","Incorrect js-ctypes ABI specifications for Win32 APIs in toolkit","2017-04-27 21:38:37"
1359536,"Toolkit","Application Update","aklotz","RESOLVED","FIXED","Incorrect js-ctypes ABI for GetVersionEx in toolkit/mozapps/update/nsUpdateService.js","2017-04-27 21:39:42"
1359548,"Firefox","Migration","aklotz","RESOLVED","FIXED","More incorrectly specified ABIs in js-ctypes declarations","2017-04-27 21:40:35"
1360371,"Firefox","General","aklotz","RESOLVED","FIXED","Revert changes made by bug 1348069 and friends","2017-04-29 02:21:15"
1361879,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","sdnAccessible tearoff breaks COM object identity","2017-05-25 03:30:00"
1363221,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Enable a11y COM handler in nightly","2017-06-20 02:30:37"
1363844,"Core","General","aklotz","RESOLVED","FIXED","Add flag to DLL blocklist to make a block specific to child processes","2017-05-15 13:48:51"
1363887,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","HBITMAP leak in AccessibleWrap::UpdateSystemCaretFor","2017-05-12 05:45:47"
1364544,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Proxied CARET_MOVED and FOCUS events need to update the system caret before firing their WinEvent","2017-05-24 02:34:22"
1365073,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Obsolete unique id generated by sdnAccessible::get_nodeInfo","2017-05-24 20:00:12"
1367715,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in NS_CycleCollectorSuspect3","2017-09-04 02:09:09"
1367885,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Eliminate redundant QI from mscom::Interceptor constructor","2017-06-07 20:36:19"
1368150,"Core","MFBT","aklotz","RESOLVED","FIXED","Add functions to WindowsVersion for Windows 10 updates","2017-10-12 12:09:46"
1368571,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Marshal proxies from chrome process to remote clients sans handler","2017-06-08 07:04:31"
1369111,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Maintain a live set of active mscom interceptors","2017-06-07 04:42:45"
1371051,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Ensure that Windows a11y+e10s does not ride the trains on 55","2017-06-08 07:04:54"
1371345,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Deadlock in mscom::Interceptor::~Interceptor","2017-06-09 04:04:13"
1371376,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Improvements to mscom smart pointers","2017-06-09 04:04:19"
1372357,"Firefox","Installer","aklotz","RESOLVED","FIXED","Revert bug 1358276 from installer","2017-07-01 17:39:14"
1372422,"Core","XPCOM","aklotz","RESOLVED","FIXED","mozilla::HangMonitor::IsUIMessageWaiting should always return false in content","2017-06-13 18:34:05"
1374643,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::a11y::HandlerProvider::MarshalAs","2017-06-23 14:12:07"
1374792,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in @0x0 | mozilla::mscom::Interceptor::ThreadSafeQueryInterface","2017-07-27 11:24:29"
1375130,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in mozilla::a11y::LazyInstantiator::GatherTelemetry","2017-09-04 02:09:25"
1375429,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","[e10s] Regression: No focus events fired on menu items in pull down menus off the main menu bar","2017-06-23 14:52:26"
1375590,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Replace NS_ERROR(reason) + IPC_FAIL_NO_REASON() with IPC_FAIL(reason) in PDocAccessible actors","2017-06-28 04:29:03"
1377195,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Clean up redundant content main thread activation context","2017-07-03 06:24:15"
1378141,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","a11y crashes  | PBrowserParent::RecvPDocAccessibleConstructor Constructing a top-level PDocAccessible with null COM","2017-07-21 06:59:06"
1378818,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Build bustage: Compatibility.cpp(10): fatal error C1083: Cannot open include file: 'nsExceptionHandler.h'","2017-07-07 01:37:28"
1379643,"Core","Security: Process Sandboxing","aklotz","RESOLVED","FIXED","Leak of 248 bytes during mochitest-a11y tests when current user not in restricting SIDs for Windows content sandbox.","2017-07-19 17:32:52"
1380158,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Use IID parameter passed to mscom::ProxyStream constructor to simplify unmarshaling code","2017-07-13 07:39:56"
1380214,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in IPCError-browser | PBrowserParent::RecvPDocAccessibleConstructor Constructing a top-level PDocAccessible with null COM","2017-07-25 09:31:30"
1380471,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Window emulation needs to SetProp inside WM_CREATE","2017-07-18 09:19:48"
1381618,"Core","IPC","aklotz","RESOLVED","FIXED","mscom::AgileReference should store IID, not REFIID","2017-07-22 03:53:32"
1383124,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Remove problematic assertion from windows AccessibleWrap","2017-07-26 09:13:06"
1383260,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Handler unmarshaling is failing during ObjectFromLResult","2017-07-27 02:02:33"
1386422,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Fix some error handling in StripHandlerFromOBJREF","2017-08-03 03:43:20"
1386798,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add profiler markers for a11y events","2017-08-09 02:38:55"
1386836,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Make a nsACString overload of nsAccessibilityService::GetStringEventType","2017-08-08 15:16:37"
1390652,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Level 3 sandbox breaks IAccessible::get_accParent on top-level documents","2017-08-28 06:04:26"
1392666,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Remove BrowserTabsRemoteAutostart gate from PlatformInit","2017-08-24 17:18:06"
1392681,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Move IStream creation out of ProxyStream into its own utility function","2017-08-24 17:18:08"
1393589,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","IGeckoBackChannel should use NOPING marshaling","2017-08-29 09:53:13"
1394395,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","""\include\mozilla/mscom/PassthruProxy.h(103): error C3646: 'mPreservedStream': unknown override specifier"" with --disable-accessibility","2017-08-31 12:44:39"
1395329,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","mscom::Interceptor::Create needs to handle IUnknown properly","2017-09-11 13:29:59"
1398907,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Handler registration appends extra null characters to registry value","2017-09-12 02:42:16"
1398922,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Ensure a11y dlls are registered on update in addition to install","2017-09-12 02:42:18"
1401392,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Windows content processes require fully-fledged application accessibles","2017-09-20 14:56:55"
1403687,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Don't use sync text change for events being replayed from DocAccessibleChild deferred event queue","2017-09-29 08:51:43"
1404482,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Small permaleak on Windows in content processes (nsStringBuffer, nsTArray_base)","2018-02-05 16:14:28"
1409538,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Add duration to MSCOM log","2017-10-21 02:05:33"
1409545,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Interceptor should resolve IUnknown outparams to expected interface when possible","2017-10-24 16:17:43"
1410159,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Add more methods to HandlerProvider::GetEffectiveOutParamIid","2017-11-20 05:42:21"
1411391,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","InterceptorLog is missing overhead time spent wrapping interface outparams","2017-11-01 03:18:00"
1411439,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Pass interceptor to IHandlerProvider","2017-10-27 03:07:19"
1412103,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Make sure the handler cache supports VT_BSTR for accRole","2017-10-27 03:07:42"
1414421,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Change MSCOM diagnostic asserts to fire only on Nightly","2017-12-06 11:57:24"
1418535,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Investigate RealPlayer add-on use of accessibility services","2017-11-28 10:58:20"
1419886,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Find a way to determine UIA client instantiator","2018-03-16 08:30:14"
1422394,"Core","mozglue","aklotz","RESOLVED","FIXED","Add a mechanism to safely report DLL load events","2017-12-06 14:05:17"
1423989,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Telemetry for UIA client detection","2017-12-11 08:45:39"
1423999,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Improved UIA detection","2018-01-09 01:56:10"
1424317,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Unconditionally remove UIA detection hook after UIA detection runs","2017-12-13 12:39:10"
1428759,"Core","IPC: MSCOM","aklotz","RESOLVED","FIXED","Hang after inserting a multiline message into Slack and sending it","2018-03-02 10:06:36"
1430857,"Toolkit","Crash Reporting","aklotz","RESOLVED","FIXED","Include authenticode cert information with crash reports","2018-02-11 14:12:14"
1433551,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Crash in OOM | large | mozalloc_abort | mozalloc_handle_oom | moz_xmalloc | mozilla::MakeUnique<T> | mozilla::a11y::Compatibility::OnUIAMessage","2018-01-31 03:00:47"
1436684,"Toolkit","Crash Reporting","aklotz","RESOLVED","FIXED","3.83 - 4% sessionrestore / sessionrestore_no_auto_restore / ts_paint / ts_paint_webext (windows10-64) regression on push f37162b6183944f2e38ab82651377cd83b038288 (Wed Feb 7 2018)","2018-02-21 12:40:36"
1444361,"Toolkit","Crash Reporting","aklotz","RESOLVED","FIXED","216.36 - 534.99% tp5o_webext responsiveness (windows10-64, windows7-32) regression on push 22ba4f32a7af (Thu Mar 8 2018)","2018-03-12 07:23:26"
1444494,"Testing","XPCShell Harness","aklotz","RESOLVED","FIXED","Initialize DllServices in xpcshell","2018-03-10 02:10:16"
1446280,"Core","Disability Access APIs","aklotz","RESOLVED","FIXED","Firefox 59 fills up memory and create hundreds of threads per seconds","2018-03-28 22:02:36"
1021619,"Mozilla Localizations","uz / Uzbek","akmalxster","RESOLVED","FIXED","[uz] Firefox release tracker Uzbek","2016-02-29 15:13:02"
1212544,"Mozilla Localizations","uz / Uzbek","akmalxster","RESOLVED","FIXED","[uz][v1.1] Sign-off for Uzbek l10n of Firefox for iOS v1.1","2015-10-11 06:31:00"
